id,label,subject,message
1252,spam,Win a Trip to Maldives - Limited Seats,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
8230,ham,Team Lunch on Friday,Let’s plan the presentation slides together this weekend.
2115,spam,Congratulations! You've Won a Gift Voucher,Get access to premium content for free. Just confirm your email to activate the offer.
14986,ham,Invoice Attached for Your Review,Don’t forget to bring the printed copies for submission.
3130,spam,Congratulations! You've Won a Gift Voucher,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
2061,spam,Upgrade to Premium Membership Today,Get access to premium content for free. Just confirm your email to activate the offer.
10044,ham,Weekly Report Submission Reminder,Let’s plan the presentation slides together this weekend.
8156,ham,Team Lunch on Friday,Thanks for helping with the project submission last week.
3373,spam,Special Offer Just for You,Special insurance plan for you – get huge discounts by signing up today.
12781,ham,Project Update and Next Steps,The team meeting is scheduled at 3 PM. Please join via the link.
13867,ham,Invitation: College Tech Fest,Thanks for helping with the project submission last week.
7823,ham,Regarding Your Assignment,Just checking if you received the document I sent yesterday.
5952,spam,Account Alert: Verify Your Details Now,You’ve won a lucky draw! Provide your contact details to claim the prize.
2155,spam,Upgrade to Premium Membership Today,Refer a friend and earn ₹500 instantly! Click here to start.
9416,ham,Invoice Attached for Your Review,Let’s plan the presentation slides together this weekend.
11485,ham,Team Lunch on Friday,Just checking if you received the document I sent yesterday.
9247,ham,Team Lunch on Friday,Thanks for helping with the project submission last week.
3729,spam,Exclusive Discount on Electronics,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
12245,ham,Invitation: College Tech Fest,Thanks for helping with the project submission last week.
8510,ham,Meeting Reminder: Project Discussion,It was great seeing you at the seminar. Let’s catch up soon.
2822,spam,Exclusive Discount on Electronics,Get access to premium content for free. Just confirm your email to activate the offer.
3792,spam,Exclusive Discount on Electronics,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
7753,ham,Project Update and Next Steps,The team meeting is scheduled at 3 PM. Please join via the link.
975,spam,Congratulations! You've Won a Gift Voucher,Special insurance plan for you – get huge discounts by signing up today.
11930,ham,Invoice Attached for Your Review,The team meeting is scheduled at 3 PM. Please join via the link.
2745,spam,Congratulations! You've Won a Gift Voucher,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
2004,spam,Your Loan Application Approved,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
9131,ham,Re: Notes from Today's Lecture,I’ve shared the notes from today’s lecture in the drive link below.
6590,spam,Congratulations! You've Won a Gift Voucher,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
952,spam,Limited Offer: Claim Your Free iPhone,Refer a friend and earn ₹500 instantly! Click here to start.
13850,ham,Follow-up on Previous Email,I’ve shared the notes from today’s lecture in the drive link below.
575,spam,Win a Trip to Maldives - Limited Seats,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
3290,spam,Claim Your $500 Reward Now,Your Amazon gift card is ready. Claim it before it expires.
11755,ham,Schedule for Tomorrow's Meeting,Can you confirm your availability for tomorrow’s meeting?
2967,spam,Urgent: Update Your Payment Information,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
9335,ham,Team Lunch on Friday,Thanks for helping with the project submission last week.
14011,ham,Invoice Attached for Your Review,"Hey, please find attached the updated report for your review."
6869,spam,Upgrade to Premium Membership Today,Get access to premium content for free. Just confirm your email to activate the offer.
6136,spam,Limited Offer: Claim Your Free iPhone,Refer a friend and earn ₹500 instantly! Click here to start.
6481,spam,Special Offer Just for You,Your Amazon gift card is ready. Claim it before it expires.
9143,ham,Weekly Report Submission Reminder,"Let’s plan the presentation slides together this weekend. Yaar, meeting ka link bhej de."
1622,spam,Win a Trip to Maldives - Limited Seats,Your Amazon gift card is ready. Claim it before it expires.
7442,spam,Congratulations! You've Won a Gift Voucher,Special insurance plan for you – get huge discounts by signing up today.
7301,spam,Urgent: Update Your Payment Information,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
3308,spam,Limited Offer: Claim Your Free iPhone,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
2501,spam,Win a Trip to Maldives - Limited Seats,Get access to premium content for free. Just confirm your email to activate the offer.
510,spam,Upgrade to Premium Membership Today,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
10469,ham,Follow-up on Previous Email,"Hey, please find attached the updated report for your review."
6826,spam,Claim Your $500 Reward Now,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
2145,spam,Upgrade to Premium Membership Today,Final notice: Your subscription will expire soon. Renew today and save 50%.
3510,spam,Upgrade to Premium Membership Today,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
1978,spam,Special Offer Just for You,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
11707,ham,Re: Notes from Today's Lecture,"Thanks for helping with the project submission last week. Offer bahut mast lag rahi hai, check kar jaldi."
11652,ham,Weekly Report Submission Reminder,"Just checking if you received the document I sent yesterday. Bhai, check kar ye mail important hai."
11382,ham,Weekly Report Submission Reminder,It was great seeing you at the seminar. Let’s catch up soon.
2081,spam,Claim Your $500 Reward Now,Your Amazon gift card is ready. Claim it before it expires.
12670,ham,Regarding Your Assignment,Just checking if you received the document I sent yesterday.
7308,spam,Congratulations! You've Won a Gift Voucher,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
10404,ham,Follow-up on Previous Email,Just checking if you received the document I sent yesterday.
12011,ham,Re: Notes from Today's Lecture,Please review the attached invoice and confirm once done.
9981,ham,Schedule for Tomorrow's Meeting,Let’s plan the presentation slides together this weekend.
11766,ham,Weekly Report Submission Reminder,"Hey, please find attached the updated report for your review."
10536,ham,Re: Notes from Today's Lecture,Can you confirm your availability for tomorrow’s meeting?
6974,spam,Congratulations! You've Won a Gift Voucher,Special insurance plan for you – get huge discounts by signing up today.
9181,ham,Team Lunch on Friday,Can you confirm your availability for tomorrow’s meeting?
1317,spam,Account Alert: Verify Your Details Now,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
10803,ham,Invitation: College Tech Fest,It was great seeing you at the seminar. Let’s catch up soon.
1679,spam,Urgent: Update Your Payment Information,Special insurance plan for you – get huge discounts by signing up today.
8882,ham,Re: Notes from Today's Lecture,Just checking if you received the document I sent yesterday.
1374,spam,Limited Offer: Claim Your Free iPhone,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
9762,ham,Regarding Your Assignment,Just checking if you received the document I sent yesterday.
13394,ham,Re: Notes from Today's Lecture,Just checking if you received the document I sent yesterday.
